,test
51234,6.90594313475154
144110,1.49298255785217
255043,2.4211930973913
25963,4.96210036372998
84910,4.62333650779979
643965,-6.64385618977472
92162,1.34316040528771
440955,0.586701243871158
58986,5.98387874508096
51754,4.53619043503012
389827,-3.5276421687404
646658,-3.80951764918419
79953,0.562839798227219
641649,2.64286052288544
162461,2.88825940745328
83460,5.16888058744386
339168,-6.64385618977472
27346,5.45693402445011
26022,6.52544855470762
147184,3.03934507314936
56674,5.67712507515354
252839,6.94274150114376
7110,3.68038307293197
259236,-4.20376510103883
388364,-6.64385618977472
126259,-0.503367468347027
55217,4.29035812789718
7111,1.98732932987876
29767,-0.0609603959937921
29766,5.55384492415654
29765,-2.6585107868148
7112,5.82706501454642
643853,-0.826533759534017
339967,-6.64385618977472
401136,-6.64385618977472
132724,-6.64385618977472
9407,-6.64385618977472
389208,-6.64385618977472
283471,-6.64385618977472
84000,4.50792087964406
5651,-5.6519911619649
7113,5.8355463582438
64699,3.25399512068707
56649,6.46968233666362
80975,0.283185293605277
164656,-1.76507768500999
344805,-3.4758985915939
360200,-3.79507922236431
9168,12.5982471100404
11013,0.763531128762213
286527,3.37532022540474
9087,-6.64385618977472
7117,12.5937882050285
83857,-0.144574440818377
160335,2.74525811847596
160418,2.01893102586751
84899,4.31665488531868
83590,6.61867331409637
79089,5.33219060735281
81542,4.35349118749764
51075,6.54230736986373
54495,3.36015133714686
56255,5.82823738910281
3371,4.24875525349872
7126,4.81772233693084
7127,4.05505113993796
7128,3.57976194302406
7130,-0.645878548291327
126282,1.93066138659196
79626,1.65152436107119
388121,2.86167127873044
25816,3.51047980184193
8797,4.33427312478838
8795,6.35597885905366
8794,4.33775113206851
8793,2.90093949767797
8792,2.34423651608398
4982,4.7498755921366
51330,6.06729277165943
23495,-0.553433257188016
115650,0.424760219800753
8764,6.48106077326345
608,2.4093080807477
8784,2.42535869201064
55504,3.40900580080086
7132,6.12007684328481
7133,4.34715446020403
27242,5.27158940525885
8718,4.60165479500124
7293,2.81516941735375
8771,2.62047428680266
943,-0.781548568010033
3604,-1.02722488946356
8743,5.59144761335695
8600,2.79161928325854
407977,0.281120338778732
8742,3.89380526105413
10673,-0.179690928604187
8741,4.54436344599606
8740,-1.49610594328245
9966,1.63445004213387
8995,-2.27570084254204
7292,-0.697661102738848
944,-0.86845837940784
8744,0.524209301821497
7124,-0.428022520762769
23043,3.57819240170029
10318,7.01776084740509
79155,5.56292037625701
79931,-2.79143588747059
8711,3.58725545899748
10188,4.05729928547964
85456,5.9606095117683
80351,4.04150309575103
8658,3.69255016262949
64102,-1.1146059871932
7134,0.389993934259175
7125,4.57255492223853
7135,-0.806297437024658
7136,-1.75536995590552
51086,-3.85859819649566
7137,3.68507083101373
7138,-1.21445710161297
7139,-0.912932841876819
7140,-6.64385618977472
63923,-2.78454557659944
7141,-6.64385618977472
7142,-6.64385618977472
3842,4.96009866780494
30000,5.30403661559267
23534,5.6060317903533
84629,5.95768258205787
27327,4.19434937219317
23112,1.74127763482201
57690,2.00733951476331
7143,-4.85276401268518
7145,4.7888411198115
64759,5.16011063314354
84951,5.51370497782527
7148,3.10941438890067
10140,6.38378207462546
10766,5.0361994234773
114034,3.28262844425641
54472,5.07353419413734
10040,5.54117423786382
146691,3.36182355368373
10043,5.44412786315647
387990,-3.0970175586217
9804,6.89968050967835
56993,6.52601243819169
10953,6.29491360966343
84134,2.94110137223455
10452,6.05638630991993
401505,7.06117411474115
100188893,7.73489271321891
9868,5.09845230599995
54543,8.32779535923237
116447,6.83078891844018
7151,1.88204807903593
7152,-0.447040680117753
7150,6.07326544005997
7153,5.16098324633019
7155,6.33808887266763
7156,3.02969942969848
8940,3.69927023950546
11073,3.95327481114034
10210,3.15774014562896
26092,4.40914270581823
163590,2.97102496501919
1861,5.32210470877899
27348,4.39076946139803
27433,4.52679909443155
64222,5.53830064994217
84969,1.37512661903889
27324,4.46966315206286
9878,4.45143943994868
9760,3.47046751649397
63970,-3.49521354582905
7158,4.63814509328754
7159,4.13329031319189
9537,5.3668995554212
90313,5.23927339782029
9540,6.43378848748653
94241,3.29840377893905
58476,4.84667325494014
112858,4.03345940168795
11257,6.50751362424536
729355,-6.64385618977472
27296,-2.038690714148
7157,6.8435956365644
8626,-2.91335860809754
7161,-0.141130493744531
7162,3.43329629843152
53373,5.71357922285873
219931,2.35998996560538
7164,5.50443232637401
7165,6.64331307457815
89882,-6.64385618977472
7163,6.96599723639204
7166,-2.56238284467091
121278,-6.64385618977472
286016,-0.214128961341047
728402,-6.64385618977472
7167,9.24949435184623
27010,0.89634230166599
7168,8.6949842191647
7169,7.84245001430998
7170,8.46111317657853
7171,8.18236866880042
7172,3.99057305963086
7173,-3.49066785793867
1200,5.96515303523612
7174,4.3244473727868
122664,-6.64385618977472
51673,4.91995196675398
11076,2.00694377471493
131601,4.93789335549604
127262,5.44468164453047
285386,-1.44808628077898
51002,5.78218779451934
286262,6.08227867710909
284355,-6.64385618977472
348825,-3.61492345033315
7175,4.62968982586959
7177,5.34137347058003
64499,5.86269091949502
23430,2.3135149120479
25823,2.62036067962496
8460,2.44373611678567
8459,5.23463828623899
7178,13.0416012424799
646405,-1.08953755261574
220115,-3.81207010860224
93492,-4.3079596213495
7179,-3.43950146729073
22974,5.278157807429
29896,6.39808358823081
6434,5.6855665912037
80305,5.51848941753199
8717,4.81651613644286
7185,2.50686671973572
7186,4.31619804118487
26146,3.52937962129316
10758,4.87776841677723
80342,2.18663804731011
7187,3.27938186047958
9618,6.14846324142685
7188,5.0258572819781
7189,2.75203477742923
84231,5.9594665031028
10906,4.72759772248117
10293,2.70392327083456
22906,4.76538704943859
66008,3.80424729769396
133022,1.14594302731494
23471,6.73737940713289
9697,3.8425880911451
9881,2.42946189211533
10131,6.80236248765613
7109,4.51157620366465
58485,6.94021576458554
51693,6.30076829132399
10597,3.67550984888443
6399,3.35089995606065
27095,5.87665238170234
51399,5.55872116521418
126003,6.32885681276192
79090,6.06620833823236
122553,3.33733551343972
83696,4.19703058550665
50852,-2.00864685963104
1787,1.24215989463401
10345,-6.64385618977472
11181,-1.14147704217562
54210,-0.290557137183592
54209,1.76917380397794
340205,-2.25312266977964
221438,-6.64385618977472
79865,-0.178702306863311
340206,-6.64385618977472
285852,-6.64385618977472
55809,1.19823394106925
11277,3.82161349257171
11219,-0.429214217880389
29953,0.487895312636265
7201,-6.64385618977472
7200,-5.04144555540241
51499,5.51620748955888
10221,6.20589291528955
28951,3.25087700967779
57761,5.86479899214237
9865,2.4798559045561
10107,0.394763205643188
81559,4.36007070011302
10206,3.18289915067767
9830,4.29864205892734
89870,4.01569338927851
147166,1.95448897771773
10626,5.13532385014218
51127,-1.41350659008649
6737,4.36772404177352
10346,3.65785545843815
373,2.00103787897101
8805,4.92292237373145
7706,4.41042896143584
7726,5.24045381034265
5987,5.50921744991767
10155,8.47010654480008
23650,4.43212085632059
23321,5.42359049799444
11074,4.55097619085285
22954,3.06852610214427
51592,3.51852828573934
53840,2.98111484298526
23087,3.24893692114281
55521,0.928156265216723
4591,3.33558567904865
10475,3.69493163406033
56658,3.20057697710488
10612,3.25459646920287
135644,-1.5997516406925
90933,4.9001429524167
287015,-6.64385618977472
129868,-6.64385618977472
54765,4.58639998552318
80263,0.646359178252466
80128,-1.07606645227028
91107,4.57810442791612
79097,-6.64385618977472
729384,-6.64385618977472
57093,-6.64385618977472
89122,5.57344710900335
135892,-4.32419296661481
84851,3.24833234682121
642569,-6.64385618977472
57159,-0.0216893386979984
84675,-3.73879145794296
81844,4.20310417036025
25893,-2.94692612614873
286827,1.92333042370707
85363,3.82386801691386
445372,-6.64385618977472
166655,-6.64385618977472
391712,-2.8051860009541
55223,1.7806772786758
84676,-3.26594274299583
120146,-6.64385618977472
201292,4.2066101113396
9866,2.14969887264086
440730,-3.46939937852113
55128,3.91307688001385
140691,-1.39647143877396
117854,-0.0921560524546506
131405,-6.64385618977472
493829,-6.64385618977472
378108,-2.69636220262174
390231,-6.64385618977472
117852,0.662476567773765
81786,-0.603466173988814
81603,6.10541398664811
114088,-2.18325032308477
339976,-6.64385618977472
205860,-6.64385618977472
11078,5.16433401003585
7204,4.51587548791369
9322,5.23138444819268
9321,3.16228728080997
9320,5.48282709285921
9319,4.00912206020114
9325,4.63935355550833
7205,7.06698517857934
54802,4.97913727092527
51504,8.52314138067799
60487,3.64299185936151
55039,3.35853173785187
55621,5.82017127309843
27037,4.88492950084233
79979,4.30364733087882
57570,2.89637322078532
115708,4.29759688061297
55006,4.0498539012532
51605,4.81777468692162
55687,4.39340420675671
54952,3.05424068995436
388610,2.95109907543276
51095,3.57225128189004
10024,4.79567650187095
6738,3.91777382350702
7216,1.98554113799513
8989,1.34147476289885
7220,-0.705573723059014
7221,-6.64385618977472
7222,-3.15654411119624
26133,6.77776645262203
7223,-0.99140161279528
7224,-5.91496577145901
7225,-1.71528441644602
57113,-5.04934648085968
4308,-1.38915653811958
7226,3.88568112478389
80036,-2.77745039900391
54795,5.67739489183291
29850,-1.65333374314188
140803,0.15907881236768
54822,4.4738488022732
79054,-3.17415410839311
7227,-0.625076904942196
83707,5.13313533850761
7442,1.27387427618406
51393,2.17769012749921
162514,-0.516600142382715
59341,-0.94975284352527
56302,-6.64385618977472
55503,-3.47659261696968
8295,4.69444767203765
142940,3.78863747810849
26995,5.26743457354589
154754,6.16393637681769
136541,-6.64385618977472
7248,2.97473850105348
8848,8.7029357362941
9819,2.9762918308975
1831,5.60600202748083
81628,5.85898670392445
7249,5.81019109350715
116461,4.69423654231345
80746,3.57458623235519
79042,5.62985694832654
283989,5.35443158738174
10102,4.82096511620511
7251,6.18204868501857
643432,-2.05365798857406
254187,-6.64385618977472
80705,1.57392944287877
114960,-6.64385618977472
95681,3.1510081121905
7252,-6.64385618977472
7253,-3.44154529896797
10194,3.13663839786025
128553,-0.134888425254425
57616,1.01109472919056
9383,-1.87964255262423
60385,-4.16813118842616
25987,5.00767163070664
85480,-0.553635075007794
203062,4.62086957683299
100303453,-4.80984273736442
55815,-0.0888202170255678
7257,4.27247029198131
7247,6.19128862015182
83882,-0.485035732839743
441631,0.765350683045965
23554,5.32263998999907
27075,6.34906619420299
81619,4.87962734617048
23555,6.35742230577694
26526,-6.64385618977472
26262,5.51611360692859
90139,3.05623730382451
144448,-6.64385618977472
10103,7.88257635076053
10100,1.98533129659971
6302,5.76201532944472
10077,-0.851472493450524
340348,4.90933146675265
10099,8.64999055926399
7106,4.02913784550915
10098,3.38906737846016
7105,6.97332664049654
7102,4.44842579093781
7103,10.3539939428513
10867,4.04974951946142
222642,-2.08968333241135
706,8.10727948810515
7258,-6.64385618977472
64591,-6.64385618977472
728137,-6.64385618977472
728395,-6.64385618977472
7259,5.30196170286173
64061,4.20485812930241
128854,0.534014369136469
23270,3.45888822275414
85453,0.662415903087024
388951,-5.45710677395312
55720,4.22956306891148
90121,6.0118572120422
7260,4.76408872725168
10078,5.27771284794663
83942,-6.64385618977472
23617,-6.64385618977472
81629,1.79368253035466
283629,0.51571569240233
83983,0.984641388995324
7264,7.08509247663829
100131187,6.61700935453241
158427,3.33247581771844
7263,7.57914971148774
84630,-1.46024121581918
146057,-0.475009840378139
54970,3.84328989299656
79573,3.1277441864221
151613,3.83078263585265
51112,4.9413261481661
158248,-0.92634380444642
55761,5.32714775597822
118491,2.45579298155187
54902,5.33192009670661
7265,5.95869439566056
199223,1.65489637644099
79809,2.5283675926453
55001,2.79509953316493
153657,-3.89212705037071
64927,3.16443953414912
164118,-2.82989677367355
83538,-0.351936012187783
79989,2.32334329128218
55622,4.11435634018495
23331,1.37795210311175
83894,-4.80308175308091
92104,2.0946441032519
150737,2.28303761636779
64427,4.12243166224189
130502,3.41602844411433
23548,2.48022337272492
9694,5.50496994417066
143941,-3.56388945784804
9652,4.66608269837908
55020,6.72875619921444
22996,5.4948313806784
158219,2.76524468756774
125488,3.20161329633421
7267,5.47825388013222
7268,4.55849598043659
91875,2.66785842827468
57217,3.54255543095629
145567,2.34552244123928
123016,3.68329605457747
148014,-3.9150907188226
283237,4.1596954389725
23508,3.85162148597482
7270,3.42248832191568
8458,2.64655046347226
7272,2.3186392755138
254173,-3.25651986294144
158135,1.70485286390056
23170,6.04710678509055
440307,-1.40723518918043
25809,2.63401849309317
83887,0.624163176724718
26140,5.11029081605422
9654,4.25130926888252
23093,3.80769240408044
284076,-1.44597563251918
79739,-0.259856279290465
164714,-6.64385618977472
164395,-1.78629992874609
150465,3.20537630641565
7273,-1.76620950119216
79183,3.31681087969028
7274,-0.0743850572363102
7276,2.71010299353654
246119,-6.64385618977472
83866,-6.64385618977472
83867,-6.64385618977472
83868,-6.64385618977472
83869,-6.64385618977472
64595,-6.64385618977472
252948,-6.64385618977472
252949,-6.64385618977472
474151,-6.64385618977472
252950,-6.64385618977472
252952,-6.64385618977472
100101116,-6.64385618977472
252951,-6.64385618977472
252953,-6.64385618977472
252954,-6.64385618977472
252955,-6.64385618977472
60439,-6.64385618977472
474148,-6.64385618977472
474150,-6.64385618977472
83863,-6.64385618977472
441543,-6.64385618977472
84672,-6.64385618977472
246122,-6.64385618977472
84673,-6.64385618977472
425057,-6.64385618977472
57348,-2.08238760194864
94015,0.478231743592922
80727,6.02751401948914
7846,7.20010079606076
10376,9.59076526734652
84790,8.532410161913
7278,-4.69858241128696
113457,-2.13047456127353
112714,-2.76520247953329
7277,7.5920782582397
80086,-3.16764294199277
51807,0.968943673706114
79861,1.66943663447033
81027,-1.31132416003809
7280,5.13784039824089
347733,3.81339575035719
10383,8.78160860085023
10381,5.73004063206252
56604,-2.80949605175587
10382,1.43924080191559
84617,5.35902683738637
347688,-0.0122386117130559
643224,-0.91585613460111
203068,9.0089339087181
51174,2.55144912706149
51175,3.09425611843993
7283,5.04851924918241
27175,3.22475130563455
10844,5.34057878199581
10426,3.86553730876837
27229,2.5206924907223
114791,3.2651465183395
85378,4.77510083817318
7275,-0.248590477955563
7284,7.58619171734168
7286,4.82911760702201
55000,5.49979216655434
7287,-3.10626773857262
7288,-6.64385618977472
7289,3.66147580812943
56995,2.4375512231136
286319,3.38858976901173
11334,4.85020624355383
7991,2.39880353856169
286753,-6.64385618977472
64852,4.42645482271951
5756,6.01810760041192
11344,5.39339453515318
7291,-0.213487101950301
117581,-0.394037255543138
221830,3.81381124810769
57045,3.50244695865008
7294,0.364972003844203
200081,5.07156594796842
167838,0.747335071296938
55787,2.88304974378473
25828,6.57703026785207
51061,4.96445338110071
51060,6.72049689297367
79770,4.51070401944075
57544,1.64717236634682
84817,4.72732310110814
84203,-4.88532627177816
51314,-3.64557226678017
81567,7.81778634702158
347736,-2.10781376213395
255220,-6.64385618977472
10190,4.99138057619848
10628,7.40120134087023
9352,6.10596692991514
10907,5.29485734178661
54957,3.50663297157171
7296,6.00332498451894
10587,4.06714559956295
645840,2.5567933617352
7295,10.7816111237557
7297,5.04151262186322
1890,4.32993435067346
7298,4.9813459450769
7301,1.41441420936397
7305,5.67129440303444
7306,1.10427746332575
7299,-1.90651823671952
219743,3.97763829368702
441250,1.55334052254343
55253,4.52449976183471
127253,3.09112133974012
6862,-6.64385618977472
199746,4.0042024644171
7307,7.63543650749097
11338,6.8744973515651
55075,4.02824841661501
91373,2.0829421045036
6675,4.8440525193546
7317,7.73566695379535
10054,6.13493246088462
9039,5.12553732416175
7311,8.01511888643936
79876,4.24173728317574
55236,3.82211991375696
7318,4.80542903880829
10422,5.04368385431392
337867,6.23601884563169
51271,5.1414043352672
9898,6.22851352098501
55833,5.11542613190665
53347,-0.583943974134286
84959,-0.309268011197169
7314,10.1376192486184
7316,10.1763390718204
10537,6.24507604482349
7319,6.19477591326518
